SubjectID	TrialNum	Amplitude	Width	StartPos	TargetPos	Time	Success	CursorPos	
1	2	384	32	(481,331)	(851,256)	985	1	(850,278)	
1	2	384	32	(481,331)	(851,256)	2553	1	(851,256)	
1	3	256	16	(481,331)	(308,126)	526	1	(503,342)	
1	3	256	16	(481,331)	(308,126)	543	1	(491,318)	
1	3	256	16	(481,331)	(308,126)	560	1	(477,287)	
1	3	256	16	(481,331)	(308,126)	578	1	(465,271)	
1	3	256	16	(481,331)	(308,126)	595	1	(451,251)	
1	3	256	16	(481,331)	(308,126)	612	1	(439,237)	
1	3	256	16	(481,331)	(308,126)	630	1	(427,225)	
1	3	256	16	(481,331)	(308,126)	647	1	(418,217)	
1	3	256	16	(481,331)	(308,126)	664	1	(407,208)	
1	3	256	16	(481,331)	(308,126)	682	1	(397,200)	
1	3	256	16	(481,331)	(308,126)	698	1	(392,196)	
1	3	256	16	(481,331)	(308,126)	717	1	(387,192)	
1	3	256	16	(481,331)	(308,126)	734	1	(382,190)	
1	3	256	16	(481,331)	(308,126)	751	1	(380,190)	
1	3	256	16	(481,331)	(308,126)	768	1	(377,189)	
1	3	256	16	(481,331)	(308,126)	786	1	(373,187)	
1	3	256	16	(481,331)	(308,126)	803	1	(369,185)	
1	3	256	16	(481,331)	(308,126)	820	1	(363,181)	
1	3	256	16	(481,331)	(308,126)	838	1	(357,178)	
1	3	256	16	(481,331)	(308,126)	855	1	(352,176)	
1	3	256	16	(481,331)	(308,126)	873	1	(347,172)	
1	3	256	16	(481,331)	(308,126)	890	1	(343,168)	
1	3	256	16	(481,331)	(308,126)	1170	1	(340,167)	
1	3	256	16	(481,331)	(308,126)	1188	1	(338,165)	
1	3	256	16	(481,331)	(308,126)	1206	1	(337,165)	
1	3	256	16	(481,331)	(308,126)	1223	1	(335,164)	
1	3	256	16	(481,331)	(308,126)	1240	1	(334,163)	
1	3	256	16	(481,331)	(308,126)	1257	1	(333,162)	
1	3	256	16	(481,331)	(308,126)	1275	1	(331,161)	
1	3	256	16	(481,331)	(308,126)	1293	1	(328,159)	
1	3	256	16	(481,331)	(308,126)	1310	1	(326,158)	
1	3	256	16	(481,331)	(308,126)	1327	1	(325,158)	
1	3	256	16	(481,331)	(308,126)	1345	1	(325,158)	
1	3	256	16	(481,331)	(308,126)	1361	1	(324,158)	
1	3	256	16	(481,331)	(308,126)	1233	1	(308,126)	
1	4	384	32	(481,331)	(86,248)	526	1	(476,367)	
1	4	384	32	(481,331)	(86,248)	543	1	(455,369)	
1	4	384	32	(481,331)	(86,248)	560	1	(429,370)	
1	4	384	32	(481,331)	(86,248)	578	1	(407,370)	
1	4	384	32	(481,331)	(86,248)	595	1	(388,370)	
1	4	384	32	(481,331)	(86,248)	612	1	(372,370)	
1	4	384	32	(481,331)	(86,248)	630	1	(354,370)	
1	4	384	32	(481,331)	(86,248)	647	1	(332,370)	
1	4	384	32	(481,331)	(86,248)	664	1	(308,370)	
1	4	384	32	(481,331)	(86,248)	682	1	(282,369)	
1	4	384	32	(481,331)	(86,248)	698	1	(258,366)	
1	4	384	32	(481,331)	(86,248)	717	1	(237,361)	
1	4	384	32	(481,331)	(86,248)	734	1	(222,359)	
1	4	384	32	(481,331)	(86,248)	751	1	(209,356)	
1	4	384	32	(481,331)	(86,248)	768	1	(199,353)	
1	4	384	32	(481,331)	(86,248)	786	1	(188,349)	
1	4	384	32	(481,331)	(86,248)	803	1	(181,346)	
1	4	384	32	(481,331)	(86,248)	820	1	(173,342)	
1	4	384	32	(481,331)	(86,248)	838	1	(166,338)	
1	4	384	32	(481,331)	(86,248)	855	1	(160,334)	
1	4	384	32	(481,331)	(86,248)	873	1	(154,332)	
1	4	384	32	(481,331)	(86,248)	890	1	(149,329)	
1	4	384	32	(481,331)	(86,248)	1170	1	(143,325)	
1	4	384	32	(481,331)	(86,248)	1188	1	(138,322)	
1	4	384	32	(481,331)	(86,248)	1206	1	(134,319)	
1	4	384	32	(481,331)	(86,248)	1223	1	(132,314)	
1	4	384	32	(481,331)	(86,248)	1240	1	(129,311)	
1	4	384	32	(481,331)	(86,248)	1257	1	(127,309)	
1	4	384	32	(481,331)	(86,248)	1275	1	(125,307)	
1	4	384	32	(481,331)	(86,248)	1293	1	(124,306)	
1	4	384	32	(481,331)	(86,248)	1310	1	(124,305)	
1	4	384	32	(481,331)	(86,248)	1327	1	(122,304)	
1	4	384	32	(481,331)	(86,248)	1345	1	(119,303)	
1	4	384	32	(481,331)	(86,248)	1361	1	(119,303)	
1	4	384	32	(481,331)	(86,248)	1379	1	(117,302)	
1	4	384	32	(481,331)	(86,248)	1380	1	(86,248)	
1	5	384	32	(481,331)	(89,296)	526	1	(479,351)	
1	5	384	32	(481,331)	(89,296)	543	1	(475,346)	
1	5	384	32	(481,331)	(89,296)	560	1	(471,342)	
1	5	384	32	(481,331)	(89,296)	578	1	(467,339)	
1	5	384	32	(481,331)	(89,296)	595	1	(465,336)	
1	5	384	32	(481,331)	(89,296)	612	1	(465,336)	
1	5	384	32	(481,331)	(89,296)	630	1	(463,334)	
1	5	384	32	(481,331)	(89,296)	647	1	(459,331)	
1	5	384	32	(481,331)	(89,296)	664	1	(456,329)	
1	5	384	32	(481,331)	(89,296)	682	1	(452,327)	
1	5	384	32	(481,331)	(89,296)	698	1	(448,325)	
1	5	384	32	(481,331)	(89,296)	717	1	(445,324)	
1	5	384	32	(481,331)	(89,296)	734	1	(440,323)	
1	5	384	32	(481,331)	(89,296)	751	1	(434,323)	
1	5	384	32	(481,331)	(89,296)	768	1	(429,323)	
1	5	384	32	(481,331)	(89,296)	786	1	(424,323)	
1	5	384	32	(481,331)	(89,296)	803	1	(419,323)	
1	5	384	32	(481,331)	(89,296)	820	1	(415,323)	
1	5	384	32	(481,331)	(89,296)	838	1	(410,324)	
1	5	384	32	(481,331)	(89,296)	855	1	(406,326)	
1	5	384	32	(481,331)	(89,296)	873	1	(402,328)	
1	5	384	32	(481,331)	(89,296)	890	1	(397,329)	
1	5	384	32	(481,331)	(89,296)	1170	1	(390,331)	
1	5	384	32	(481,331)	(89,296)	1188	1	(384,332)	
1	5	384	32	(481,331)	(89,296)	1206	1	(378,334)	
1	5	384	32	(481,331)	(89,296)	1223	1	(369,336)	
1	5	384	32	(481,331)	(89,296)	1240	1	(357,339)	
1	5	384	32	(481,331)	(89,296)	1257	1	(343,342)	
1	5	384	32	(481,331)	(89,296)	1275	1	(329,346)	
1	5	384	32	(481,331)	(89,296)	1293	1	(317,349)	
1	5	384	32	(481,331)	(89,296)	1310	1	(306,352)	
1	5	384	32	(481,331)	(89,296)	1327	1	(295,357)	
1	5	384	32	(481,331)	(89,296)	1345	1	(283,362)	
1	5	384	32	(481,331)	(89,296)	1361	1	(271,368)	
1	5	384	32	(481,331)	(89,296)	1379	1	(261,372)	
1	5	384	32	(481,331)	(89,296)	1396	1	(256,374)	
1	5	384	32	(481,331)	(89,296)	1414	1	(250,377)	
1	5	384	32	(481,331)	(89,296)	1431	1	(247,381)	
1	5	384	32	(481,331)	(89,296)	1449	1	(244,382)	
1	5	384	32	(481,331)	(89,296)	1467	1	(243,383)	
1	5	384	32	(481,331)	(89,296)	1484	1	(241,383)	
1	5	384	32	(481,331)	(89,296)	1579	1	(239,383)	
1	5	384	32	(481,331)	(89,296)	1596	1	(234,384)	
1	5	384	32	(481,331)	(89,296)	1613	1	(229,386)	
1	5	384	32	(481,331)	(89,296)	1631	1	(223,388)	
1	5	384	32	(481,331)	(89,296)	1648	1	(216,389)	
1	5	384	32	(481,331)	(89,296)	535	1	(210,391)	
1	5	384	32	(481,331)	(89,296)	552	1	(205,393)	
1	5	384	32	(481,331)	(89,296)	569	1	(200,394)	
1	5	384	32	(481,331)	(89,296)	586	1	(195,396)	
1	5	384	32	(481,331)	(89,296)	603	1	(191,397)	
1	5	384	32	(481,331)	(89,296)	621	1	(185,398)	
1	5	384	32	(481,331)	(89,296)	639	1	(181,398)	
1	5	384	32	(481,331)	(89,296)	656	1	(176,399)	
1	5	384	32	(481,331)	(89,296)	673	1	(170,400)	
1	5	384	32	(481,331)	(89,296)	691	1	(163,401)	
1	5	384	32	(481,331)	(89,296)	707	1	(153,401)	
1	5	384	32	(481,331)	(89,296)	725	1	(146,402)	
1	5	384	32	(481,331)	(89,296)	743	1	(135,403)	
1	5	384	32	(481,331)	(89,296)	760	1	(126,403)	
1	5	384	32	(481,331)	(89,296)	777	1	(116,403)	
1	5	384	32	(481,331)	(89,296)	794	1	(108,403)	
1	5	384	32	(481,331)	(89,296)	811	1	(101,401)	
1	5	384	32	(481,331)	(89,296)	829	1	(96,398)	
1	5	384	32	(481,331)	(89,296)	846	1	(90,394)	
1	5	384	32	(481,331)	(89,296)	864	1	(86,392)	
1	5	384	32	(481,331)	(89,296)	881	1	(83,389)	
1	5	384	32	(481,331)	(89,296)	899	1	(81,387)	
1	5	384	32	(481,331)	(89,296)	915	1	(80,385)	
1	5	384	32	(481,331)	(89,296)	933	1	(79,384)	
1	5	384	32	(481,331)	(89,296)	951	1	(79,384)	
1	5	384	32	(481,331)	(89,296)	968	1	(78,382)	
1	5	384	32	(481,331)	(89,296)	985	1	(77,381)	
1	5	384	32	(481,331)	(89,296)	1002	1	(77,378)	
1	5	384	32	(481,331)	(89,296)	1019	1	(76,376)	
1	5	384	32	(481,331)	(89,296)	1037	1	(76,375)	
1	5	384	32	(481,331)	(89,296)	1055	1	(76,374)	
1	5	384	32	(481,331)	(89,296)	1072	1	(76,373)	
1	5	384	32	(481,331)	(89,296)	1089	1	(76,373)	
1	5	384	32	(481,331)	(89,296)	1107	1	(76,371)	
1	5	384	32	(481,331)	(89,296)	1123	1	(76,370)	
1	5	384	32	(481,331)	(89,296)	1141	1	(76,367)	
1	5	384	32	(481,331)	(89,296)	1159	1	(76,365)	
1	5	384	32	(481,331)	(89,296)	1176	1	(76,362)	
1	5	384	32	(481,331)	(89,296)	1194	1	(77,358)	
1	5	384	32	(481,331)	(89,296)	1211	1	(78,355)	
1	5	384	32	(481,331)	(89,296)	1228	1	(79,351)	
1	5	384	32	(481,331)	(89,296)	1245	1	(80,349)	
1	5	384	32	(481,331)	(89,296)	1588	1	(81,346)	
